路線,票種,去返程,上車日期,上車時間,上車分鐘,上車站名,下車日期,下車時間,下車分鐘,下車站名,星期,乘坐分鐘
308,敬老票,返程,2022/6/11,08:48,528,中美中興路口,2022/6/11,09:16,556,花蓮火車站,0,28
308,敬老票,去程,2022/6/12,16:57,1017,花蓮火車站,2022/6/12,18:00,1080,七星潭,0,63
308,敬老票,返程,2022/6/12,18:27,1107,七星潭,2022/6/12,19:25,1165,花蓮火車站,0,58
308,敬老票,返程,2022/6/13,08:49,529,中美中興路口,2022/6/13,08:55,535,煙波大飯店,1,6
308,敬老票,去程,2022/6/14,07:18,438,花蓮火車站,2022/6/14,07:40,460,亞士都飯店,1,22
308,敬老票,去程,2022/6/14,07:32,452,東大門夜市,2022/6/14,07:50,470,市老人會,1,18
308,敬老票,返程,2022/6/14,08:39,519,民意社區,2022/6/14,09:06,546,台灣企銀,1,27
308,敬老票,返程,2022/6/14,08:50,530,市老人會,2022/6/14,09:08,548,大同市場,1,18
308,敬老票,返程,2022/6/15,08:49,529,中美中興路口,2022/6/15,09:11,551,花蓮火車站,1,22
308,敬老票,去程,2022/6/17,16:58,1018,花蓮火車站,2022/6/17,17:30,1050,家扶中心,1,32
308,敬老票,返程,2022/6/17,19:11,1151,台灣企銀,2022/6/17,19:20,1160,花蓮火車站,1,9
308,敬老票,返程,2022/6/17,08:52,532,翰品酒店,2022/6/17,08:57,537,煙波大飯店,1,5
308,敬老票,返程,2022/6/18,08:51,531,市老人會,2022/6/18,09:12,552,郵政總局,0,21
308,敬老票,去程,2022/6/19,16:59,1019,花蓮火車站,2022/6/19,17:32,1052,市老人會,0,33
308,敬老票,去程,2022/6/19,07:34,454,東大門夜市,2022/6/19,07:51,471,美崙浸信會,0,17
308,敬老票,去程,2022/6/21,16:59,1019,花蓮火車站,2022/6/21,17:34,1054,市老人會,1,35
308,敬老票,返程,2022/6/21,19:02,1142,璽賓行旅,2022/6/21,19:05,1145,北濱街,1,3
308,敬老票,去程,2022/6/22,07:19,439,花蓮火車站,2022/6/22,07:47,467,門諾醫院,1,28
308,敬老票,返程,2022/6/22,08:49,529,市老人會,2022/6/22,09:10,550,大同市場,1,21
308,敬老票,返程,2022/6/22,08:52,532,翰品酒店,2022/6/22,09:17,557,花蓮火車站,1,25
308,敬老票,返程,2022/6/22,09:00,540,璽賓行旅,2022/6/22,09:02,542,北濱街,1,2
308,敬老票,返程,2022/6/23,08:47,527,市老人會,2022/6/23,09:13,553,花蓮火車站,1,26
308,敬老票,返程,2022/6/24,08:55,535,中美中興路口,2022/6/24,09:00,540,煙波大飯店,1,5
308,敬老票,返程,2022/6/25,19:13,1153,台灣企銀,2022/6/25,19:25,1165,花蓮火車站,0,12
308,敬老票,去程,2022/6/26,07:17,437,花蓮火車站,2022/6/26,07:41,461,麗軒國際飯店,0,24
308,敬老票,去程,2022/6/26,07:30,450,東大門夜市,2022/6/26,07:44,464,家扶中心,0,14
308,敬老票,返程,2022/6/26,08:46,526,家扶中心,2022/6/26,08:57,537,東大門夜市,0,11
308,敬老票,返程,2022/6/26,08:48,528,翰品酒店,2022/6/26,09:10,550,花蓮火車站,0,22
308,敬老票,返程,2022/6/27,08:34,514,台泥花蓮廠,2022/6/27,09:11,551,花蓮電影城,1,37
308,敬老票,返程,2022/6/27,08:36,516,民意社區,2022/6/27,09:13,553,花蓮火車站,1,37
308,敬老票,返程,2022/6/27,08:48,528,中美中興路口,2022/6/27,09:08,548,花蓮商校,1,20
308,敬老票,返程,2022/6/27,08:53,533,煙波大飯店,2022/6/27,09:14,554,花蓮火車站,1,21
308,敬老票,去程,2022/6/28,17:00,1020,花蓮火車站,2022/6/28,17:28,1048,中美中興路口,1,28
308,敬老票,返程,2022/6/28,08:51,531,中美中興路口,2022/6/28,08:57,537,煙波大飯店,1,6
308,敬老票,返程,2022/6/29,08:47,527,家扶中心,2022/6/29,09:11,551,花蓮火車站,1,24
308,敬老票,返程,2022/6/29,08:49,529,中美中興路口,2022/6/29,08:53,533,煙波大飯店,1,4
308,敬老票,返程,2022/6/30,08:46,526,市老人會,2022/6/30,09:12,552,花蓮火車站,1,26
308,敬老票,返程,2022/6/30,08:48,528,中美中興路口,2022/6/30,08:52,532,煙波大飯店,1,4
308,敬老票,返程,2022/6/30,08:50,530,門諾醫院,2022/6/30,09:12,552,花蓮火車站,1,22
308,敬老票,去程,2022/6/30,16:57,1017,花蓮火車站,2022/6/30,17:31,1051,市老人會,1,34
308,敬老票,返程,2022/7/1,08:52,532,翰品酒店,2022/7/1,09:14,554,花蓮火車站,1,22
308,敬老票,返程,2022/7/1,19:10,1150,台灣企銀,2022/7/1,19:20,1160,花蓮火車站,1,10
308,敬老票,去程,2022/7/2,17:10,1030,花蓮商校,2022/7/2,17:18,1038,東大門夜市,0,8
308,敬老票,去程,2022/7/2,17:10,1030,花蓮商校,2022/7/2,17:15,1035,台灣企銀,0,5
308,敬老票,去程,2022/7/2,07:34,454,東大門夜市,2022/7/2,08:08,488,七星潭,0,34
308,敬老票,返程,2022/7/2,08:51,531,中美中興路口,2022/7/2,09:10,550,台灣企銀,0,19
308,敬老票,去程,2022/7/3,07:22,442,花蓮火車站,2022/7/3,07:49,469,麗軒國際飯店,0,27
308,敬老票,返程,2022/7/3,08:51,531,中美中興路口,2022/7/3,08:57,537,煙波大飯店,0,6
308,敬老票,返程,2022/7/3,08:52,532,翰品酒店,2022/7/3,09:12,552,花蓮商校,0,20
308,敬老票,去程,2022/7/4,07:12,432,花蓮火車站,2022/7/4,07:39,459,亞士都飯店,1,27
308,敬老票,返程,2022/7/4,08:39,519,民意社區,2022/7/4,09:04,544,台灣企銀,1,25
308,敬老票,返程,2022/7/4,08:53,533,門諾醫院,2022/7/4,09:11,551,花蓮電影城,1,18
308,敬老票,去程,2022/7/4,17:07,1027,花蓮商校,2022/7/4,17:34,1054,美侖大飯店,1,27
308,敬老票,去程,2022/7/5,07:13,433,花蓮火車站,2022/7/5,07:45,465,門諾醫院,1,32
308,敬老票,去程,2022/7/5,07:14,434,花蓮火車站,2022/7/5,07:42,462,亞士都飯店,1,28
308,敬老票,返程,2022/7/5,08:48,528,中美中興路口,2022/7/5,08:53,533,煙波大飯店,1,5
308,敬老票,去程,2022/7/6,16:57,1017,花蓮火車站,2022/7/6,17:29,1049,麗軒國際飯店,1,32
308,敬老票,去程,2022/7/6,17:03,1023,花蓮電影城,2022/7/6,17:37,1057,美侖大飯店,1,34
308,敬老票,返程,2022/7/6,08:50,530,市老人會,2022/7/6,09:08,548,大同市場,1,18
308,敬老票,去程,2022/7/7,16:56,1016,花蓮火車站,2022/7/7,17:29,1049,中美中興路口,1,33
308,敬老票,去程,2022/7/7,07:16,436,花蓮火車站,2022/7/7,07:44,464,亞士都飯店,1,28
308,敬老票,返程,2022/7/7,08:53,533,中美中興路口,2022/7/7,09:23,563,花蓮火車站,1,30
308,敬老票,去程,2022/7/8,07:16,436,花蓮火車站,2022/7/8,07:42,462,亞士都飯店,1,26
308,敬老票,返程,2022/7/8,08:52,532,翰品酒店,2022/7/8,09:19,559,花蓮火車站,1,27
308,敬老票,去程,2022/7/9,07:18,438,花蓮火車站,2022/7/9,07:44,464,亞士都飯店,0,26
308,敬老票,返程,2022/7/9,08:49,529,中美中興路口,2022/7/9,08:55,535,煙波大飯店,0,6
308,敬老票,返程,2022/7/9,08:53,533,門諾醫院,2022/7/9,09:03,543,東大門夜市,0,10
308,敬老票,返程,2022/7/10,08:51,531,中美中興路口,2022/7/10,08:55,535,煙波大飯店,0,4
308,敬老票,去程,2022/7/10,16:56,1016,花蓮火車站,2022/7/10,17:08,1028,郵政總局,0,12
308,敬老票,去程,2022/7/11,17:00,1020,花蓮火車站,2022/7/11,17:32,1052,家扶中心,1,32
308,敬老票,去程,2022/7/11,07:11,431,花蓮火車站,2022/7/11,07:39,459,亞士都飯店,1,28
308,敬老票,去程,2022/7/12,07:32,452,東大門夜市,2022/7/12,07:51,471,市老人會,1,19
308,敬老票,返程,2022/7/12,08:54,534,翰品酒店,2022/7/12,09:12,552,花蓮商校,1,18
308,敬老票,返程,2022/7/13,08:52,532,翰品酒店,2022/7/13,08:57,537,煙波大飯店,1,5
308,敬老票,返程,2022/7/13,08:52,532,翰品酒店,2022/7/13,09:11,551,台灣企銀,1,19
308,敬老票,去程,2022/7/13,16:57,1017,花蓮火車站,2022/7/13,17:50,1070,民意社區,1,53
308,敬老票,去程,2022/7/13,17:32,1052,翰品酒店,2022/7/13,17:35,1055,市老人會,1,3
308,敬老票,去程,2022/7/14,07:17,437,花蓮火車站,2022/7/14,07:42,462,亞士都飯店,1,25
308,敬老票,返程,2022/7/14,08:50,530,璽賓行旅,2022/7/14,09:04,544,花蓮火車站,1,14
308,敬老票,去程,2022/7/14,16:58,1018,花蓮火車站,2022/7/14,17:26,1046,黎明教養院,1,28
308,敬老票,返程,2022/7/14,19:03,1143,璽賓行旅,2022/7/14,19:10,1150,東大門夜市,1,7
308,敬老票,返程,2022/7/15,08:38,518,中油辦公大樓,2022/7/15,09:11,551,花蓮火車站,1,33
308,敬老票,返程,2022/7/15,08:58,538,東大門夜市,2022/7/15,09:02,542,台灣企銀,1,4
308,敬老票,去程,2022/7/16,16:57,1017,花蓮火車站,2022/7/16,17:33,1053,市老人會,0,36
308,敬老票,去程,2022/7/16,16:58,1018,花蓮火車站,2022/7/16,17:49,1069,民意社區,0,51
308,敬老票,去程,2022/7/17,17:13,1033,台灣企銀,2022/7/17,17:30,1050,翰品酒店,0,17
308,敬老票,去程,2022/7/17,17:13,1033,台灣企銀,2022/7/17,17:30,1050,翰品酒店,0,17
308,敬老票,去程,2022/7/17,07:16,436,花蓮火車站,2022/7/17,07:47,467,麗軒國際飯店,0,31
308,敬老票,返程,2022/7/17,08:50,530,市老人會,2022/7/17,09:20,560,花蓮火車站,0,30
308,敬老票,返程,2022/7/17,08:52,532,翰品酒店,2022/7/17,08:57,537,煙波大飯店,0,5
308,敬老票,返程,2022/7/17,09:00,540,璽賓行旅,2022/7/17,09:20,560,花蓮火車站,0,20
308,敬老票,去程,2022/7/18,16:56,1016,花蓮火車站,2022/7/18,17:26,1046,煙波大飯店,1,30
308,敬老票,返程,2022/7/18,08:58,538,璽賓行旅,2022/7/18,09:09,549,台灣企銀,1,11
308,敬老票,返程,2022/7/19,08:50,530,家扶中心,2022/7/19,09:17,557,花蓮火車站,1,27
308,敬老票,返程,2022/7/19,08:50,530,家扶中心,2022/7/19,09:17,557,花蓮火車站,1,27
308,敬老票,返程,2022/7/19,08:52,532,翰品酒店,2022/7/19,08:57,537,煙波大飯店,1,5
308,敬老票,返程,2022/7/19,09:12,552,花蓮商校,2022/7/19,09:17,557,花蓮火車站,1,5
308,敬老票,去程,2022/7/19,16:54,1014,花蓮火車站,2022/7/19,17:29,1049,市老人會,1,35
308,敬老票,返程,2022/7/20,08:53,533,中美中興路口,2022/7/20,08:59,539,煙波大飯店,1,6
308,敬老票,返程,2022/7/21,08:49,529,市老人會,2022/7/21,08:54,534,門諾醫院,1,5
308,敬老票,返程,2022/7/21,08:52,532,翰品酒店,2022/7/21,08:57,537,煙波大飯店,1,5
308,敬老票,去程,2022/7/21,16:55,1015,花蓮火車站,2022/7/21,17:33,1053,市老人會,1,38
308,敬老票,去程,2022/7/22,16:56,1016,花蓮火車站,2022/7/22,17:30,1050,家扶中心,1,34
308,敬老票,去程,2022/7/22,16:56,1016,花蓮火車站,2022/7/22,17:31,1051,市老人會,1,35
308,敬老票,返程,2022/7/22,08:55,535,翰品酒店,2022/7/22,09:17,557,台灣企銀,1,22
308,敬老票,返程,2022/7/22,09:05,545,璽賓行旅,2022/7/22,09:12,552,東大門夜市,1,7
308,敬老票,返程,2022/7/23,08:51,531,中美中興路口,2022/7/23,09:08,548,東大門夜市,0,17
308,敬老票,返程,2022/7/23,08:52,532,翰品酒店,2022/7/23,09:12,552,大同市場,0,20
308,敬老票,返程,2022/7/23,09:08,548,東大門夜市,2022/7/23,09:20,560,花蓮火車站,0,12
308,敬老票,返程,2022/7/23,09:14,554,花蓮商校,2022/7/23,09:20,560,花蓮火車站,0,6
308,敬老票,去程,2022/7/24,16:55,1015,花蓮火車站,2022/7/24,17:35,1055,市老人會,0,40
308,敬老票,去程,2022/7/25,07:21,441,花蓮火車站,2022/7/25,07:41,461,亞士都飯店,1,20
308,敬老票,返程,2022/7/25,08:45,525,市老人會,2022/7/25,09:10,550,花蓮火車站,1,25
308,敬老票,返程,2022/7/26,08:49,529,中美中興路口,2022/7/26,09:08,548,台灣企銀,1,19
308,敬老票,返程,2022/7/26,08:50,530,翰品酒店,2022/7/26,08:55,535,煙波大飯店,1,5
308,敬老票,返程,2022/7/26,08:59,539,璽賓行旅,2022/7/26,09:17,557,花蓮火車站,1,18
308,敬老票,去程,2022/7/26,16:55,1015,花蓮火車站,2022/7/26,17:30,1050,市老人會,1,35
308,敬老票,去程,2022/7/26,17:10,1030,大同市場,2022/7/26,17:27,1047,麗軒國際飯店,1,17
308,敬老票,去程,2022/7/26,17:10,1030,大同市場,2022/7/26,17:27,1047,麗軒國際飯店,1,17
308,敬老票,去程,2022/7/27,16:57,1017,花蓮火車站,2022/7/27,17:31,1051,市老人會,1,34
308,敬老票,返程,2022/7/28,08:52,532,翰品酒店,2022/7/28,08:55,535,門諾醫院,1,3
308,敬老票,去程,2022/7/28,16:56,1016,花蓮火車站,2022/7/28,17:31,1051,市老人會,1,35
308,敬老票,返程,2022/7/28,19:03,1143,黎明教養院,2022/7/28,19:08,1148,北濱街,1,5
308,敬老票,去程,2022/7/29,07:16,436,花蓮火車站,2022/7/29,07:44,464,亞士都飯店,1,28
308,敬老票,返程,2022/7/29,08:58,538,亞士都飯店,2022/7/29,09:12,552,台灣企銀,1,14
308,敬老票,返程,2022/7/29,09:02,542,璽賓行旅,2022/7/29,09:11,551,台灣企銀,1,9
308,敬老票,去程,2022/7/29,16:54,1014,花蓮火車站,2022/7/29,17:31,1051,市老人會,1,37
308,敬老票,返程,2022/7/30,08:52,532,翰品酒店,2022/7/30,08:55,535,煙波大飯店,0,3
308,敬老票,返程,2022/7/30,18:28,1108,七星潭,2022/7/30,19:02,1142,東大門夜市,0,34
308,敬老票,去程,2022/7/31,07:17,437,花蓮火車站,2022/7/31,07:47,467,麗軒國際飯店,0,30
308,敬老票,去程,2022/7/31,16:57,1017,花蓮火車站,2022/7/31,17:31,1051,市老人會,0,34
308,敬老票,返程,2022/8/1,08:47,527,市老人會,2022/8/1,08:51,531,門諾醫院,1,4
308,敬老票,返程,2022/8/2,09:06,546,大同市場,2022/8/2,09:13,553,花蓮火車站,1,7
308,敬老票,返程,2022/8/2,09:08,548,郵政總局,2022/8/2,09:13,553,花蓮火車站,1,5
308,敬老票,去程,2022/8/2,16:59,1019,花蓮火車站,2022/8/2,17:32,1052,家扶中心,1,33
308,敬老票,去程,2022/8/2,16:59,1019,花蓮火車站,2022/8/2,17:33,1053,市老人會,1,34
308,敬老票,去程,2022/8/2,16:59,1019,花蓮火車站,2022/8/2,17:25,1045,煙波大飯店,1,26
308,敬老票,去程,2022/8/3,07:18,438,花蓮火車站,2022/8/3,07:42,462,亞士都飯店,1,24
308,敬老票,返程,2022/8/3,08:46,526,福容大飯店,2022/8/3,09:05,545,台灣企銀,1,19
308,敬老票,返程,2022/8/3,08:49,529,家扶中心,2022/8/3,09:14,554,花蓮火車站,1,25
308,敬老票,返程,2022/8/3,09:00,540,北濱街,2022/8/3,09:08,548,花蓮商校,1,8
308,敬老票,去程,2022/8/3,16:59,1019,花蓮火車站,2022/8/3,17:30,1050,市老人會,1,31
308,敬老票,去程,2022/8/4,07:17,437,花蓮火車站,2022/8/4,07:43,463,亞士都飯店,1,26
308,敬老票,返程,2022/8/4,08:48,528,翰品酒店,2022/8/4,08:53,533,煙波大飯店,1,5
308,敬老票,返程,2022/8/5,08:43,523,美侖大飯店,2022/8/5,09:12,552,花蓮商校,1,29
308,敬老票,返程,2022/8/5,08:51,531,中美中興路口,2022/8/5,09:08,548,台灣企銀,1,17
308,敬老票,去程,2022/8/5,17:26,1046,翰品酒店,2022/8/5,17:29,1049,市老人會,1,3
308,敬老票,去程,2022/8/6,17:06,1026,花蓮商校,2022/8/6,17:18,1038,北濱公園,0,12
308,敬老票,返程,2022/8/6,08:51,531,中美中興路口,2022/8/6,08:57,537,煙波大飯店,0,6
308,敬老票,返程,2022/8/6,09:08,548,東大門夜市,2022/8/6,09:17,557,花蓮火車站,0,9
308,敬老票,去程,2022/8/7,16:57,1017,花蓮火車站,2022/8/7,17:40,1060,市老人會,0,43
308,敬老票,去程,2022/8/7,07:17,437,花蓮火車站,2022/8/7,07:47,467,麗軒國際飯店,0,30
308,敬老票,去程,2022/8/7,07:17,437,花蓮火車站,2022/8/7,07:42,462,亞士都飯店,0,25
308,敬老票,返程,2022/8/8,08:48,528,家扶中心,2022/8/8,09:16,556,花蓮火車站,1,28
308,敬老票,返程,2022/8/9,08:49,529,中美中興路口,2022/8/9,08:55,535,煙波大飯店,1,6
308,敬老票,去程,2022/8/9,16:56,1016,花蓮火車站,2022/8/9,17:35,1055,家扶中心,1,39
308,敬老票,返程,2022/8/11,08:38,518,民意社區,2022/8/11,09:06,546,台灣企銀,1,28
308,敬老票,返程,2022/8/11,08:49,529,市老人會,2022/8/11,09:16,556,花蓮火車站,1,27
308,敬老票,返程,2022/8/11,08:51,531,中美中興路口,2022/8/11,08:55,535,煙波大飯店,1,4
308,敬老票,返程,2022/8/11,09:11,551,花蓮商校,2022/8/11,09:16,556,花蓮火車站,1,5
308,敬老票,去程,2022/8/12,16:57,1017,花蓮火車站,2022/8/12,17:29,1049,家扶中心,1,32
308,敬老票,返程,2022/8/12,08:43,523,美侖大飯店,2022/8/12,09:17,557,花蓮火車站,1,34
308,敬老票,返程,2022/8/12,08:52,532,翰品酒店,2022/8/12,09:17,557,花蓮火車站,1,25
308,敬老票,返程,2022/8/12,08:59,539,亞士都飯店,2022/8/12,09:12,552,花蓮商校,1,13
308,敬老票,去程,2022/8/13,16:56,1016,花蓮火車站,2022/8/13,17:34,1054,市老人會,0,38
308,敬老票,返程,2022/8/13,08:52,532,翰品酒店,2022/8/13,09:18,558,花蓮火車站,0,26
308,敬老票,去程,2022/8/14,07:27,447,花蓮火車站,2022/8/14,07:48,468,亞士都飯店,0,21
308,敬老票,去程,2022/8/14,07:27,447,花蓮火車站,2022/8/14,07:54,474,麗軒國際飯店,0,27
308,敬老票,返程,2022/8/14,08:52,532,翰品酒店,2022/8/14,08:57,537,煙波大飯店,0,5
308,敬老票,去程,2022/8/14,16:56,1016,花蓮火車站,2022/8/14,17:30,1050,市老人會,0,34
308,敬老票,去程,2022/8/14,16:56,1016,花蓮火車站,2022/8/14,17:14,1034,東大門夜市,0,18
308,敬老票,去程,2022/8/15,16:56,1016,花蓮火車站,2022/8/15,17:25,1045,中美路民權八街口,1,29
308,敬老票,去程,2022/8/15,07:26,446,花蓮火車站,2022/8/15,08:00,480,福容大飯店,1,34
308,敬老票,返程,2022/8/15,08:48,528,福容大飯店,2022/8/15,09:08,548,台灣企銀,1,20
308,敬老票,返程,2022/8/15,08:58,538,亞士都飯店,2022/8/15,09:14,554,花蓮商校,1,16
308,敬老票,去程,2022/8/16,16:55,1015,花蓮火車站,2022/8/16,17:35,1055,市老人會,1,40
308,敬老票,去程,2022/8/16,07:42,462,東大門夜市,2022/8/16,08:07,487,中油辦公大樓,1,25
308,敬老票,返程,2022/8/16,08:49,529,市老人會,2022/8/16,09:08,548,花蓮商校,1,19
308,敬老票,返程,2022/8/17,08:53,533,中美中興路口,2022/8/17,08:59,539,煙波大飯店,1,6
308,敬老票,返程,2022/8/17,18:46,1126,美崙浸信會,2022/8/17,19:12,1152,大同市場,1,26
308,敬老票,去程,2022/8/18,17:11,1031,大同市場,2022/8/18,17:45,1065,民意社區,1,34
308,敬老票,去程,2022/8/18,17:35,1055,市老人會,2022/8/18,17:51,1071,花蓮曼波園區(海岸路),1,16
308,敬老票,返程,2022/8/18,18:26,1106,七星潭,2022/8/18,18:46,1126,福容大飯店,1,20
308,敬老票,返程,2022/8/18,18:37,1117,民意社區,2022/8/18,19:07,1147,台灣企銀,1,30
308,敬老票,返程,2022/8/19,08:45,525,美崙浸信會,2022/8/19,09:16,556,花蓮火車站,1,31
308,敬老票,返程,2022/8/19,08:47,527,市老人會,2022/8/19,09:16,556,花蓮火車站,1,29
308,敬老票,返程,2022/8/19,08:48,528,家扶中心,2022/8/19,09:16,556,花蓮火車站,1,28
308,敬老票,返程,2022/8/19,08:49,529,中美中興路口,2022/8/19,08:55,535,煙波大飯店,1,6
308,敬老票,返程,2022/8/19,08:50,530,翰品酒店,2022/8/19,09:07,547,台灣企銀,1,17
308,敬老票,返程,2022/8/19,09:00,540,黎明教養院,2022/8/19,09:02,542,北濱街,1,2
308,敬老票,去程,2022/8/20,16:53,1013,花蓮火車站,2022/8/20,17:31,1051,市老人會,0,38
308,敬老票,去程,2022/8/20,07:43,463,東大門夜市,2022/8/20,08:15,495,七星潭,0,32
308,敬老票,返程,2022/8/20,08:22,502,七星潭,2022/8/20,09:17,557,花蓮火車站,0,55
308,敬老票,返程,2022/8/20,08:38,518,民意社區,2022/8/20,09:08,548,台灣企銀,0,30
308,敬老票,返程,2022/8/20,08:50,530,市老人會,2022/8/20,09:18,558,花蓮火車站,0,28
308,敬老票,返程,2022/8/20,08:59,539,璽賓行旅,2022/8/20,09:17,557,花蓮火車站,0,18
308,敬老票,返程,2022/8/21,08:39,519,民意社區,2022/8/21,09:10,550,台灣企銀,0,31
308,敬老票,返程,2022/8/22,08:48,528,翰品酒店,2022/8/22,09:13,553,花蓮火車站,1,25
308,敬老票,返程,2022/8/23,08:38,518,民意社區,2022/8/23,09:08,548,台灣企銀,1,30
308,敬老票,返程,2022/8/23,08:51,531,中美中興路口,2022/8/23,08:57,537,煙波大飯店,1,6
308,敬老票,返程,2022/8/24,08:56,536,亞士都飯店,2022/8/24,09:08,548,花蓮商校,1,12
308,敬老票,去程,2022/8/25,07:28,448,花蓮火車站,2022/8/25,07:51,471,亞士都飯店,1,23
308,敬老票,返程,2022/8/25,08:48,528,中美中興路口,2022/8/25,08:52,532,煙波大飯店,1,4
308,敬老票,返程,2022/8/25,09:04,544,台灣企銀,2022/8/25,09:11,551,花蓮火車站,1,7
308,敬老票,去程,2022/8/25,16:56,1016,花蓮火車站,2022/8/25,17:31,1051,市老人會,1,35
308,敬老票,去程,2022/8/26,16:58,1018,花蓮火車站,2022/8/26,17:27,1047,家扶中心,1,29
308,敬老票,返程,2022/8/26,08:57,537,煙波大飯店,2022/8/26,09:09,549,台灣企銀,1,12
308,敬老票,去程,2022/8/27,16:57,1017,花蓮火車站,2022/8/27,17:29,1049,市老人會,0,32
308,敬老票,返程,2022/8/27,08:38,518,民意社區,2022/8/27,09:18,558,台灣企銀,0,40
308,敬老票,返程,2022/8/27,08:54,534,中美中興路口,2022/8/27,09:00,540,煙波大飯店,0,6
308,敬老票,返程,2022/8/27,08:55,535,翰品酒店,2022/8/27,09:27,567,花蓮火車站,0,32
308,敬老票,去程,2022/8/28,16:56,1016,花蓮火車站,2022/8/28,17:34,1054,市老人會,0,38
308,敬老票,去程,2022/8/28,07:27,447,花蓮火車站,2022/8/28,07:57,477,麗軒國際飯店,0,30
308,敬老票,返程,2022/8/28,08:38,518,民意社區,2022/8/28,09:10,550,台灣企銀,0,32
308,敬老票,返程,2022/8/28,08:58,538,亞士都飯店,2022/8/28,09:14,554,花蓮商校,0,16
308,敬老票,去程,2022/8/29,17:16,1036,東大門夜市,2022/8/29,17:27,1047,中美路民權八街口,1,11
308,敬老票,返程,2022/8/29,18:55,1135,煙波大飯店,2022/8/29,19:10,1150,台灣企銀,1,15
308,敬老票,返程,2022/8/29,08:49,529,市老人會,2022/8/29,09:17,557,花蓮火車站,1,28
308,敬老票,返程,2022/8/29,08:58,538,亞士都飯店,2022/8/29,09:12,552,花蓮商校,1,14
308,敬老票,返程,2022/8/30,08:47,527,市老人會,2022/8/30,09:16,556,花蓮火車站,1,29
308,敬老票,返程,2022/8/30,08:49,529,中美中興路口,2022/8/30,08:55,535,煙波大飯店,1,6
308,敬老票,返程,2022/8/30,08:50,530,翰品酒店,2022/8/30,09:08,548,大同市場,1,18
308,敬老票,返程,2022/8/30,09:06,546,台灣企銀,2022/8/30,09:10,550,花蓮商校,1,4
308,敬老票,去程,2022/8/30,16:52,1012,花蓮火車站,2022/8/30,17:31,1051,市老人會,1,39
308,敬老票,返程,2022/8/31,08:49,529,海岸中興路口,2022/8/31,09:09,549,台灣企銀,1,20
308,敬老票,返程,2022/8/31,08:50,530,市老人會,2022/8/31,08:55,535,門諾醫院,1,5
308,敬老票,去程,2022/8/31,16:55,1015,花蓮火車站,2022/8/31,17:36,1056,市老人會,1,41
308,敬老票,返程,2022/9/1,08:36,516,民意社區,2022/9/1,09:09,549,台灣企銀,1,33
308,敬老票,返程,2022/9/1,08:50,530,翰品酒店,2022/9/1,08:57,537,煙波大飯店,1,7
308,敬老票,返程,2022/9/1,08:54,534,門諾醫院,2022/9/1,09:17,557,花蓮火車站,1,23
308,敬老票,返程,2022/9/1,09:00,540,璽賓行旅,2022/9/1,09:10,550,大同市場,1,10
308,敬老票,去程,2022/9/1,16:55,1015,花蓮火車站,2022/9/1,17:35,1055,家扶中心,1,40
308,敬老票,去程,2022/9/1,16:55,1015,花蓮火車站,2022/9/1,17:36,1056,市老人會,1,41
308,敬老票,返程,2022/9/1,18:40,1120,民意社區,2022/9/1,19:13,1153,台灣企銀,1,33
308,敬老票,返程,2022/9/2,08:49,529,市老人會,2022/9/2,09:14,554,花蓮火車站,1,25
308,敬老票,去程,2022/9/2,17:26,1046,門諾醫院,2022/9/2,17:31,1051,美崙浸信會,1,5
308,敬老票,去程,2022/9/3,16:55,1015,花蓮火車站,2022/9/3,17:26,1046,市老人會,0,31
308,敬老票,返程,2022/9/3,08:36,516,民意社區,2022/9/3,09:04,544,台灣企銀,0,28
308,敬老票,返程,2022/9/3,08:48,528,中美中興路口,2022/9/3,08:53,533,煙波大飯店,0,5
308,敬老票,去程,2022/9/4,16:59,1019,花蓮火車站,2022/9/4,17:31,1051,市老人會,0,32
308,敬老票,去程,2022/9/4,17:32,1052,海岸中興路口,2022/9/4,17:53,1073,七星潭,0,21
308,敬老票,返程,2022/9/4,18:19,1099,七星潭,2022/9/4,18:50,1130,海岸中興路口,0,31
308,敬老票,去程,2022/9/4,07:27,447,花蓮火車站,2022/9/4,07:53,473,亞士都飯店,0,26
308,敬老票,返程,2022/9/4,08:50,530,市老人會,2022/9/4,09:14,554,花蓮商校,0,24
308,敬老票,返程,2022/9/4,08:51,531,家扶中心,2022/9/4,09:20,560,花蓮火車站,0,29
308,敬老票,返程,2022/9/4,08:59,539,亞士都飯店,2022/9/4,09:14,554,花蓮商校,0,15
308,敬老票,去程,2022/9/5,16:55,1015,花蓮火車站,2022/9/5,17:53,1073,民意社區,1,58
308,敬老票,去程,2022/9/5,17:13,1033,大同市場,2022/9/5,17:40,1060,市老人會,1,27
308,敬老票,去程,2022/9/5,07:43,463,東大門夜市,2022/9/5,07:59,479,家扶中心,1,16
308,敬老票,返程,2022/9/5,08:50,530,市老人會,2022/9/5,09:16,556,花蓮火車站,1,26
308,敬老票,返程,2022/9/5,08:51,531,家扶中心,2022/9/5,09:04,544,東大門夜市,1,13
308,敬老票,返程,2022/9/6,08:49,529,市老人會,2022/9/6,09:08,548,台灣企銀,1,19
308,敬老票,返程,2022/9/6,08:51,531,中美中興路口,2022/9/6,09:08,548,台灣企銀,1,17
308,敬老票,返程,2022/9/6,08:52,532,翰品酒店,2022/9/6,09:08,548,台灣企銀,1,16
