縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
臺東縣,Ⅲ-34,大武橋,418,200,120.906901,22.36070178,台9線,大武,壽卡,414,250,433,59,丘陵區,20.4,18,南,3.4,3.9,,,,,,1.5,2978,17,157,0,157,813,4122,4599,84089,487,15,16,0.54,
屏東縣,Ⅲ-35,丹路,449,500,120.7233692,22.20773628,台9線,壽卡,楓港,433,59,453,346,山嶺區,20.3,18,北,3.4,4,,,,,,1.5,2704,16,161,0,333,188,3402,7283,69061,946,9,10,0.59,
屏東縣,Ⅲ-35,丹路,449,500,120.7233692,22.20773628,台9線,壽卡,楓港,433,59,453,346,山嶺區,20.3,18,南,3.4,4,,,,,,1.5,2521,12,184,0,260,189,3166,6575,64270,670,16,17,0.59,
臺東縣,Ⅲ-36,卑南鄉公所,2,300,121.0874612,22.78278551,台9乙線,賓朗,大南,0,0,9,24,丘陵區,9,18.2,北,3.4,4.5,,,,,,1.1,2277,6,124,0,103,903,3413,3594,30717,354,16,17,0.51,
臺東縣,Ⅲ-36,卑南鄉公所,2,300,121.0874612,22.78278551,台9乙線,賓朗,大南,0,0,9,24,丘陵區,9,18.2,南,3.4,4.5,,,,,,1.1,2137,6,107,1,91,921,3263,3376,29367,336,17,18,0.51,
屏東縣,Ⅲ-37,壽卡,12,0,120.833607,22.24376057,台9戊線,安朔,草埔,0,0,16,151,山嶺區,16.2,10.5,北,4.7,,,,,,,0.5,127,4,7,0,4,79,221,353,3580,54,14,15,0.57,
屏東縣,Ⅲ-37,壽卡,12,0,120.833607,22.24376057,台9戊線,安朔,草埔,0,0,16,151,山嶺區,16.2,10.5,南,4.8,,,,,,,0.5,137,5,8,0,9,101,260,435,4212,73,14,15,0.57,
臺東縣,Ⅲ-38,外環道便利商店,85,600,121.4578357,23.31718753,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,北,3.5,,,,,2.2,,2.9,621,6,37,0,23,122,809,926,29609,86,15,16,0.6,
臺東縣,Ⅲ-38,外環道便利商店,85,600,121.4578357,23.31718753,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,南,3.5,,,,,2.2,,2.9,660,5,38,0,24,113,840,966,30744,129,15,16,0.6,
臺東縣,Ⅲ-39,萬年橋,112,300,121.3842758,23.10982092,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,北,3.5,,,,,2.4,,3.1,1929,22,84,0,43,857,2935,2891,14088,293,14,15,0.52,
